2112	Speaking about the early Iron Maiden sound, Steve Harris described the band as using twin-guitar harmonies inspired by Wishbone Ash and Thin Lizzy, complex time and mood changes from Genesis and Jethro Tull, and the dark melodic elements of Black Sabbath, Deep Purple, and Led Zeppelin.
2113	EquipmentHarris mainly plays a specially-painted Fender Precision Bass, featured on every Iron Maiden album, which has gone through a total of four colour changes since he began using it.
2114	Originally white, it was then changed to black prior to the band's first album, followed by blue sparkle and finally white with claret and blue pinstriping with the West Ham United F.C. crest.
2115	Harris has had his bass modified to include a mirrored scratchplate, Badass bridges and Seymour Duncan custom SPB-1 pickups and uses his own signature set of RotoSound flatwound strings.
2116	In 2009, Fender issued a signature Steve Harris Precision bass, featuring an alder body, a blue-sparkle finish, mirrored scratchplate, Seymour Duncan SPB-1 pickups and a Badass II bridge.
2117	In 2015, Fender released a revised model of the signature bass, which now features a maple body, a white finish with blue pinstripes and the West Ham crest, a Fender High Mass bridge and a Seymour Duncan SPB-4 Steve Harris signature pickup, with the pickup also being sold separately.
2118	In 2005, Metal Hammer reported that he uses eight 4x12\\" Marshall cabinets with Trace Elliot amplifiers.
2119	He also uses four Sony WRT 27 wireless transmitters, allowing him to be as mobile as possible on stage.
2120	A diagram of Harris' 2000 bass rig is documented on GuitarGeek.com.
2121	Other interests and talents
2122	In addition to playing bass and writing music/lyrics for the band, Steve Harris has taken on numerous other roles, such as:music production/mixingmusic video directing/editinglive video directing/editingkeyboardsbacking vocalsstring/bass synthesizersAlthough he performed keyboards on Seventh Son of a Seventh Son, along with guitarist Adrian Smith, in 1988, Harris only began regularly contributing keyboards to Iron Maiden's studio albums from Virtual XI onwards.
2123	Until Virtual XI, Michael Kenney, Harris' bass technician, had provided the keyboards from 1990's No Prayer for the Dying onwards, and still does so live and acts as a supervisor in the studio.
2124	Along with Smith and guitarist Dave Murray, Harris experimented with synthesizers on the Somewhere in Time and Seventh Son of a Seventh Son albums, using bass synth on Somewhere in Time, and performing \\"string synth\\" keyboards on Seventh Son of a Seventh Son.
2125	Steve Harris is also known for playing an increasing role in mixing the band's albums and produced most of their 1990's output, with recording taking place at a studio he owned at the time, located in a barn on his property, named \\"Barnyard Studios\\".
2126	Since 2000's Brave New World, at Bruce Dickinson's insistence, the band did not record again at Barnyard, which Dickinson claims had limitations due to its size, and hired Kevin Shirley, with whom Harris co-produces.
2127	Harris also directs and edits many of the band's live videos, beginning with Maiden England in 1989.
2128	Although not intending to himself, Harris edited the Rock in Rio DVD as he was unsatisfied with the results produced by the band's hired production crew.
2129	In undertaking the project, Harris had to teach himself how to use digital editing software with equipment he had installed in Barnyard Studios, and went on to edit Iron Maiden's next DVD, Death on the Road.
2130	On top of this, he has contributed to the production of thirteen of the band's music videos, with \\"Infinite Dreams\\", \\"Holy Smoke\\", \\"Tailgunner\\" and \\"Bring Your Daughter... to the Slaughter\\" being directed and edited by Harris alone.
2131	DiscographyHarris (right) performing with Dave Murray in 2008.
2132	Iron MaidenIron Maiden (1980)Killers (1981)The Number of the Beast (1982)Piece of Mind (1983)Powerslave (1984)
2133	Somewhere in Time (1986)Seventh Son of a Seventh Son (1988)No Prayer for the Dying (1990)Fear of the Dark (1992)
2134	The X Factor (1995)Virtual XI (1998)Brave New World (2000)Dance of Death (2003)A Matter of Life and Death (2006)The Final Frontier (2010)
2135	The Book of Souls (2015)SoloBritish Lion (2012)Lauren HarrisCalm Before the Storm (2008)DeedsBlown (Producer, 2002)NotesLiteratureExternal links
2136	Afraid to Shoot StrangersIron MaidenFear of the Dark11 May 1992Heavy metal6:52EMIEpic (US)Steve HarrisMartin BirchSteve Harris\\"Afraid to Shoot Strangers\\" is a song by the English heavy metal band Iron Maiden.
2137	It appears as the third song on their 1992 album Fear of the Dark.
2138	Background
2139	It is a political song from the point of view of a soldier in the Gulf War.
2140	Lead singer/frontman Bruce Dickinson would often introduce the song as an anti-war narrative.
2141	Live performancesThe song has been played live by Iron Maiden 402 times.
2142	\\"Afraid to Shoot Strangers\\" and \\"Fear of the Dark\\" are the only songs from the album that have been played live after 1993.
2143	The song became a frequent addition on setlists during Blaze Bayley's tenure with Iron Maiden, following which it returned in 2012.
2144	Reception
2145	While reviewing the \\"Fear of the Dark\\" album, AllMusic said that the song was a standout.
2146	References
2147	Power metalwhite#BB0022Heavy metalNWOBHMspeed metalneoclassical metalMid-1980s Germany, Scandinavia and the United StatesVocalselectric guitarbassdrumskeyboardsSymphonic power metalFinlandGermanyDenmarkItalySwedenBrazilJapanUnited KingdomCanadaSymphonic metalPower metal is a subgenre of heavy metal combining characteristics of traditional heavy metal with speed metal, often within symphonic context.
2148	Generally, power metal is characterized by a faster, lighter, and more uplifting sound, in contrast with the heaviness and dissonance prevalent for example in extreme metal.
2149	Power metal bands usually have anthem-like songs with fantasy-based subject matter and strong choruses, thus creating a theatrical, dramatic and emotionally \\"powerful\\" sound.
2150	The term was first used in the middle of the 1980s and refers to two different but related styles: the first pioneered and largely practiced in North America with a harder sound similar to speed metal, and a later more widespread and popular style based in Europe (especially Scandinavia, Germany, Greece and Italy), South America (especially Brazil and Argentina) and Japan, with a lighter, more melodic sound and frequent use of keyboards.
2151	OriginsAnthropologist Sam Dunn traced the origins of power metal back to the late 1970s, when the groundwork for power metal lyrical style was laid down by Ronnie James Dio.
2152	The fantasy-oriented lyrics he wrote for Rainbow, concentrated around medieval, renaissance, folk, and science fiction themes, directly influenced modern power metal bands.
